Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
22-Jan-21,Nan,Nan,Nan,Nan,Nan,920,29841277,502368,30344565
23-Jan-21,Nan,Nan,Nan,Nan,Nan,893,29841398,502377,30344668
24-Jan-21,Nan,Nan,Nan,Nan,Nan,868,29841516,502386,30344770
25-Jan-21,Nan,Nan,Nan,Nan,Nan,843,29841630,502394,30344867
26-Jan-21,Nan,Nan,Nan,Nan,Nan,819,29841741,502402,30344962
27-Jan-21,Nan,Nan,Nan,Nan,Nan,795,29841849,502410,30345054
28-Jan-21,Nan,Nan,Nan,Nan,Nan,773,29841953,502418,30345144
29-Jan-21,Nan,Nan,Nan,Nan,Nan,750,29842055,502425,30345230
30-Jan-21,Nan,Nan,Nan,Nan,Nan,729,29842154,502432,30345315
31-Jan-21,Nan,Nan,Nan,Nan,Nan,708,29842250,502439,30345397
1-Feb-21,Nan,Nan,Nan,Nan,Nan,688,29842343,502446,30345477
2-Feb-21,Nan,Nan,Nan,Nan,Nan,668,29842434,502453,30345555
3-Feb-21,Nan,Nan,Nan,Nan,Nan,649,29842522,502459,30345630
4-Feb-21,Nan,Nan,Nan,Nan,Nan,630,29842607,502465,30345702
5-Feb-21,Nan,Nan,Nan,Nan,Nan,612,29842690,502472,30345774
6-Feb-21,Nan,Nan,Nan,Nan,Nan,595,29842771,502477,30345843
7-Feb-21,Nan,Nan,Nan,Nan,Nan,578,29842849,502483,30345910
8-Feb-21,Nan,Nan,Nan,Nan,Nan,561,29842925,502489,30345975
9-Feb-21,Nan,Nan,Nan,Nan,Nan,545,29842999,502494,30346038
10-Feb-21,Nan,Nan,Nan,Nan,Nan,529,29843070,502499,30346098
11-Feb-21,Nan,Nan,Nan,Nan,Nan,514,29843140,502505,30346159
12-Feb-21,Nan,Nan,Nan,Nan,Nan,499,29843208,502510,30346217
13-Feb-21,Nan,Nan,Nan,Nan,Nan,485,29843274,502514,30346273
14-Feb-21,Nan,Nan,Nan,Nan,Nan,471,29843337,502519,30346327
15-Feb-21,Nan,Nan,Nan,Nan,Nan,458,29843399,502524,30346381
16-Feb-21,Nan,Nan,Nan,Nan,Nan,445,29843460,502528,30346433
17-Feb-21,Nan,Nan,Nan,Nan,Nan,432,29843518,502532,30346482
18-Feb-21,Nan,Nan,Nan,Nan,Nan,419,29843575,502536,30346530
19-Feb-21,Nan,Nan,Nan,Nan,Nan,407,29843630,502541,30346578
20-Feb-21,Nan,Nan,Nan,Nan,Nan,396,29843684,502544,30346624
21-Feb-21,Nan,Nan,Nan,Nan,Nan,384,29843736,502548,30346668
22-Feb-21,Nan,Nan,Nan,Nan,Nan,373,29843786,502552,30346711
23-Feb-21,Nan,Nan,Nan,Nan,Nan,363,29843835,502556,30346754
24-Feb-21,Nan,Nan,Nan,Nan,Nan,352,29843883,502559,30346794
25-Feb-21,Nan,Nan,Nan,Nan,Nan,342,29843930,502563,30346835
26-Feb-21,Nan,Nan,Nan,Nan,Nan,332,29843975,502566,30346873
27-Feb-21,Nan,Nan,Nan,Nan,Nan,323,29844018,502569,30346910
28-Feb-21,Nan,Nan,Nan,Nan,Nan,313,29844061,502572,30346946
1-Mar-21,Nan,Nan,Nan,Nan,Nan,304,29844102,502575,30346981
2-Mar-21,Nan,Nan,Nan,Nan,Nan,296,29844142,502578,30347016
3-Mar-21,Nan,Nan,Nan,Nan,Nan,287,29844181,502581,30347049
4-Mar-21,Nan,Nan,Nan,Nan,Nan,279,29844219,502584,30347082
5-Mar-21,Nan,Nan,Nan,Nan,Nan,271,29844255,502586,30347112
6-Mar-21,Nan,Nan,Nan,Nan,Nan,263,29844291,502589,30347143
7-Mar-21,Nan,Nan,Nan,Nan,Nan,256,29844326,502592,30347174
8-Mar-21,Nan,Nan,Nan,Nan,Nan,248,29844359,502594,30347201
9-Mar-21,Nan,Nan,Nan,Nan,Nan,241,29844392,502597,30347230
10-Mar-21,Nan,Nan,Nan,Nan,Nan,234,29844424,502599,30347257
11-Mar-21,Nan,Nan,Nan,Nan,Nan,227,29844454,502601,30347282
12-Mar-21,Nan,Nan,Nan,Nan,Nan,221,29844484,502603,30347308
13-Mar-21,Nan,Nan,Nan,Nan,Nan,215,29844513,502605,30347333
14-Mar-21,Nan,Nan,Nan,Nan,Nan,208,29844542,502608,30347358
15-Mar-21,Nan,Nan,Nan,Nan,Nan,202,29844569,502610,30347381
16-Mar-21,Nan,Nan,Nan,Nan,Nan,197,29844596,502612,30347405
17-Mar-21,Nan,Nan,Nan,Nan,Nan,191,29844621,502613,30347425
18-Mar-21,Nan,Nan,Nan,Nan,Nan,185,29844647,502615,30347447
19-Mar-21,Nan,Nan,Nan,Nan,Nan,180,29844671,502617,30347468
20-Mar-21,Nan,Nan,Nan,Nan,Nan,175,29844695,502619,30347489
21-Mar-21,Nan,Nan,Nan,Nan,Nan,170,29844718,502620,30347508
22-Mar-21,Nan,Nan,Nan,Nan,Nan,165,29844740,502622,30347527
23-Mar-21,Nan,Nan,Nan,Nan,Nan,160,29844762,502624,30347546
24-Mar-21,Nan,Nan,Nan,Nan,Nan,156,29844783,502625,30347564
25-Mar-21,Nan,Nan,Nan,Nan,Nan,151,29844803,502627,30347581
26-Mar-21,Nan,Nan,Nan,Nan,Nan,147,29844823,502628,30347598
27-Mar-21,Nan,Nan,Nan,Nan,Nan,143,29844843,502630,30347616
28-Mar-21,Nan,Nan,Nan,Nan,Nan,139,29844861,502631,30347631
29-Mar-21,Nan,Nan,Nan,Nan,Nan,135,29844880,502632,30347647
30-Mar-21,Nan,Nan,Nan,Nan,Nan,131,29844897,502634,30347662
31-Mar-21,Nan,Nan,Nan,Nan,Nan,127,29844914,502635,30347676
1-Apr-21,Nan,Nan,Nan,Nan,Nan,123,29844931,502636,30347690
2-Apr-21,Nan,Nan,Nan,Nan,Nan,120,29844947,502637,30347704
3-Apr-21,Nan,Nan,Nan,Nan,Nan,116,29844963,502639,30347718
4-Apr-21,Nan,Nan,Nan,Nan,Nan,113,29844978,502640,30347731
5-Apr-21,Nan,Nan,Nan,Nan,Nan,110,29844993,502641,30347744
6-Apr-21,Nan,Nan,Nan,Nan,Nan,107,29845008,502642,30347757
7-Apr-21,Nan,Nan,Nan,Nan,Nan,104,29845022,502643,30347769
8-Apr-21,Nan,Nan,Nan,Nan,Nan,101,29845035,502644,30347780
9-Apr-21,Nan,Nan,Nan,Nan,Nan,98,29845048,502645,30347791
10-Apr-21,Nan,Nan,Nan,Nan,Nan,95,29845061,502646,30347802
11-Apr-21,Nan,Nan,Nan,Nan,Nan,92,29845074,502647,30347813
12-Apr-21,Nan,Nan,Nan,Nan,Nan,90,29845086,502648,30347824
13-Apr-21,Nan,Nan,Nan,Nan,Nan,87,29845098,502648,30347833
14-Apr-21,Nan,Nan,Nan,Nan,Nan,84,29845109,502649,30347842
15-Apr-21,Nan,Nan,Nan,Nan,Nan,82,29845120,502650,30347852
16-Apr-21,Nan,Nan,Nan,Nan,Nan,80,29845131,502651,30347862
17-Apr-21,Nan,Nan,Nan,Nan,Nan,77,29845141,502652,30347870
18-Apr-21,Nan,Nan,Nan,Nan,Nan,75,29845152,502652,30347879
19-Apr-21,Nan,Nan,Nan,Nan,Nan,73,29845162,502653,30347888
20-Apr-21,Nan,Nan,Nan,Nan,Nan,71,29845171,502654,30347896
21-Apr-21,Nan,Nan,Nan,Nan,Nan,69,29845180,502655,30347904
22-Apr-21,Nan,Nan,Nan,Nan,Nan,67,29845189,502655,30347911
23-Apr-21,Nan,Nan,Nan,Nan,Nan,65,29845198,502656,30347919
24-Apr-21,Nan,Nan,Nan,Nan,Nan,63,29845207,502657,30347927
25-Apr-21,Nan,Nan,Nan,Nan,Nan,61,29845215,502657,30347933
26-Apr-21,Nan,Nan,Nan,Nan,Nan,60,29845223,502658,30347941
27-Apr-21,Nan,Nan,Nan,Nan,Nan,58,29845231,502658,30347947
28-Apr-21,Nan,Nan,Nan,Nan,Nan,56,29845239,502659,30347954
29-Apr-21,Nan,Nan,Nan,Nan,Nan,55,29845246,502659,30347960
30-Apr-21,Nan,Nan,Nan,Nan,Nan,53,29845253,502660,30347966
1-May-21,Nan,Nan,Nan,Nan,Nan,51,29845260,502660,30347971
2-May-21,Nan,Nan,Nan,Nan,Nan,50,29845267,502661,30347978
3-May-21,Nan,Nan,Nan,Nan,Nan,49,29845273,502661,30347983
4-May-21,Nan,Nan,Nan,Nan,Nan,47,29845280,502662,30347989
5-May-21,Nan,Nan,Nan,Nan,Nan,46,29845286,502662,30347994
6-May-21,Nan,Nan,Nan,Nan,Nan,44,29845292,502663,30347999
7-May-21,Nan,Nan,Nan,Nan,Nan,43,29845298,502663,30348004
8-May-21,Nan,Nan,Nan,Nan,Nan,42,29845304,502664,30348010
9-May-21,Nan,Nan,Nan,Nan,Nan,41,29845309,502664,30348014
10-May-21,Nan,Nan,Nan,Nan,Nan,40,29845314,502664,30348018
11-May-21,Nan,Nan,Nan,Nan,Nan,38,29845320,502665,30348023
12-May-21,Nan,Nan,Nan,Nan,Nan,37,29845325,502665,30348027
13-May-21,Nan,Nan,Nan,Nan,Nan,36,29845330,502666,30348032
14-May-21,Nan,Nan,Nan,Nan,Nan,35,29845334,502666,30348035
15-May-21,Nan,Nan,Nan,Nan,Nan,34,29845339,502666,30348039
16-May-21,Nan,Nan,Nan,Nan,Nan,33,29845343,502667,30348043
17-May-21,Nan,Nan,Nan,Nan,Nan,32,29845348,502667,30348047
18-May-21,Nan,Nan,Nan,Nan,Nan,31,29845352,502667,30348050
19-May-21,Nan,Nan,Nan,Nan,Nan,30,29845356,502668,30348054
20-May-21,Nan,Nan,Nan,Nan,Nan,30,29845360,502668,30348058
21-May-21,Nan,Nan,Nan,Nan,Nan,29,29845364,502668,30348061
22-May-21,Nan,Nan,Nan,Nan,Nan,28,29845368,502668,30348064
23-May-21,Nan,Nan,Nan,Nan,Nan,27,29845371,502669,30348067
24-May-21,Nan,Nan,Nan,Nan,Nan,26,29845375,502669,30348070
25-May-21,Nan,Nan,Nan,Nan,Nan,26,29845378,502669,30348073
26-May-21,Nan,Nan,Nan,Nan,Nan,25,29845382,502669,30348076
27-May-21,Nan,Nan,Nan,Nan,Nan,24,29845385,502670,30348079
28-May-21,Nan,Nan,Nan,Nan,Nan,23,29845388,502670,30348081
29-May-21,Nan,Nan,Nan,Nan,Nan,23,29845391,502670,30348084
30-May-21,Nan,Nan,Nan,Nan,Nan,22,29845394,502670,30348086
31-May-21,Nan,Nan,Nan,Nan,Nan,21,29845397,502671,30348089
1-Jun-21,Nan,Nan,Nan,Nan,Nan,21,29845400,502671,30348092
2-Jun-21,Nan,Nan,Nan,Nan,Nan,20,29845403,502671,30348094
3-Jun-21,Nan,Nan,Nan,Nan,Nan,20,29845405,502671,30348096
4-Jun-21,Nan,Nan,Nan,Nan,Nan,19,29845408,502671,30348098
5-Jun-21,Nan,Nan,Nan,Nan,Nan,19,29845411,502672,30348102
6-Jun-21,Nan,Nan,Nan,Nan,Nan,18,29845413,502672,30348103
7-Jun-21,Nan,Nan,Nan,Nan,Nan,18,29845415,502672,30348105
8-Jun-21,Nan,Nan,Nan,Nan,Nan,17,29845418,502672,30348107
9-Jun-21,Nan,Nan,Nan,Nan,Nan,17,29845420,502672,30348109
10-Jun-21,Nan,Nan,Nan,Nan,Nan,16,29845422,502672,30348110
11-Jun-21,Nan,Nan,Nan,Nan,Nan,16,29845424,502673,30348113
12-Jun-21,Nan,Nan,Nan,Nan,Nan,15,29845426,502673,30348114
13-Jun-21,Nan,Nan,Nan,Nan,Nan,15,29845428,502673,30348116
14-Jun-21,Nan,Nan,Nan,Nan,Nan,14,29845430,502673,30348117
15-Jun-21,Nan,Nan,Nan,Nan,Nan,14,29845432,502673,30348119
16-Jun-21,Nan,Nan,Nan,Nan,Nan,13,29845434,502673,30348120
17-Jun-21,Nan,Nan,Nan,Nan,Nan,13,29845436,502673,30348122
18-Jun-21,Nan,Nan,Nan,Nan,Nan,13,29845437,502674,30348124
19-Jun-21,Nan,Nan,Nan,Nan,Nan,12,29845439,502674,30348125
20-Jun-21,Nan,Nan,Nan,Nan,Nan,12,29845441,502674,30348127
21-Jun-21,Nan,Nan,Nan,Nan,Nan,12,29845442,502674,30348128
22-Jun-21,Nan,Nan,Nan,Nan,Nan,11,29845444,502674,30348129
23-Jun-21,Nan,Nan,Nan,Nan,Nan,11,29845445,502674,30348130
24-Jun-21,Nan,Nan,Nan,Nan,Nan,11,29845447,502674,30348132
25-Jun-21,Nan,Nan,Nan,Nan,Nan,10,29845448,502674,30348132
26-Jun-21,Nan,Nan,Nan,Nan,Nan,10,29845449,502674,30348133
27-Jun-21,Nan,Nan,Nan,Nan,Nan,10,29845451,502675,30348136
28-Jun-21,Nan,Nan,Nan,Nan,Nan,9,29845452,502675,30348136
29-Jun-21,Nan,Nan,Nan,Nan,Nan,9,29845453,502675,30348137
30-Jun-21,Nan,Nan,Nan,Nan,Nan,9,29845454,502675,30348138
1-Jul-21,Nan,Nan,Nan,Nan,Nan,9,29845456,502675,30348140
2-Jul-21,Nan,Nan,Nan,Nan,Nan,8,29845457,502675,30348140
3-Jul-21,Nan,Nan,Nan,Nan,Nan,8,29845458,502675,30348141
4-Jul-21,Nan,Nan,Nan,Nan,Nan,8,29845459,502675,30348142
5-Jul-21,Nan,Nan,Nan,Nan,Nan,8,29845460,502675,30348143
6-Jul-21,Nan,Nan,Nan,Nan,Nan,8,29845461,502675,30348144
7-Jul-21,Nan,Nan,Nan,Nan,Nan,7,29845462,502675,30348144
8-Jul-21,Nan,Nan,Nan,Nan,Nan,7,29845463,502675,30348145
9-Jul-21,Nan,Nan,Nan,Nan,Nan,7,29845464,502675,30348146
10-Jul-21,Nan,Nan,Nan,Nan,Nan,7,29845465,502676,30348148
11-Jul-21,Nan,Nan,Nan,Nan,Nan,7,29845466,502676,30348149
12-Jul-21,Nan,Nan,Nan,Nan,Nan,6,29845467,502676,30348149
13-Jul-21,Nan,Nan,Nan,Nan,Nan,6,29845467,502676,30348149
14-Jul-21,Nan,Nan,Nan,Nan,Nan,6,29845468,502676,30348150
15-Jul-21,Nan,Nan,Nan,Nan,Nan,6,29845469,502676,30348151
16-Jul-21,Nan,Nan,Nan,Nan,Nan,6,29845470,502676,30348152
17-Jul-21,Nan,Nan,Nan,Nan,Nan,5,29845470,502676,30348151
18-Jul-21,Nan,Nan,Nan,Nan,Nan,5,29845471,502676,30348152
19-Jul-21,Nan,Nan,Nan,Nan,Nan,5,29845472,502676,30348153
20-Jul-21,Nan,Nan,Nan,Nan,Nan,5,29845473,502676,30348154
21-Jul-21,Nan,Nan,Nan,Nan,Nan,5,29845473,502676,30348154
22-Jul-21,Nan,Nan,Nan,Nan,Nan,5,29845474,502676,30348155
23-Jul-21,Nan,Nan,Nan,Nan,Nan,5,29845474,502676,30348155
24-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845475,502676,30348155
25-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845476,502676,30348156
26-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845476,502676,30348156
27-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845477,502676,30348157
28-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845477,502676,30348157
29-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845478,502677,30348159
30-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845478,502677,30348159
31-Jul-21,Nan,Nan,Nan,Nan,Nan,4,29845479,502677,30348160
1-Aug-21,Nan,Nan,Nan,Nan,Nan,4,29845479,502677,30348160
2-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845480,502677,30348160
3-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845480,502677,30348160
4-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845481,502677,30348161
5-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845481,502677,30348161
6-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845481,502677,30348161
7-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845482,502677,30348162
8-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845482,502677,30348162
9-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845483,502677,30348163
10-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845483,502677,30348163
11-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845483,502677,30348163
12-Aug-21,Nan,Nan,Nan,Nan,Nan,3,29845484,502677,30348164
13-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845484,502677,30348163
14-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845484,502677,30348163
15-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845485,502677,30348164
16-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845485,502677,30348164
17-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845485,502677,30348164
18-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845486,502677,30348165
19-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845486,502677,30348165
20-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845486,502677,30348165
21-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845486,502677,30348165
22-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845487,502677,30348166
23-Aug-21,Nan,Nan,Nan,Nan,Nan,2,29845487,502677,30348166
