Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
23-Jan-21,Nan,Nan,Nan,Nan,Nan,12262,6668399,101280,6781941
24-Jan-21,Nan,Nan,Nan,Nan,Nan,12076,6670277,101312,6783665
25-Jan-21,Nan,Nan,Nan,Nan,Nan,11894,6672125,101344,6785363
26-Jan-21,Nan,Nan,Nan,Nan,Nan,11715,6673943,101376,6787034
27-Jan-21,Nan,Nan,Nan,Nan,Nan,11539,6675733,101407,6788679
28-Jan-21,Nan,Nan,Nan,Nan,Nan,11367,6677495,101437,6790299
29-Jan-21,Nan,Nan,Nan,Nan,Nan,11197,6679229,101467,6791893
30-Jan-21,Nan,Nan,Nan,Nan,Nan,11030,6680936,101497,6793463
31-Jan-21,Nan,Nan,Nan,Nan,Nan,10866,6682617,101526,6795009
1-Feb-21,Nan,Nan,Nan,Nan,Nan,10704,6684271,101555,6796530
2-Feb-21,Nan,Nan,Nan,Nan,Nan,10546,6685899,101583,6798028
3-Feb-21,Nan,Nan,Nan,Nan,Nan,10390,6687502,101611,6799503
4-Feb-21,Nan,Nan,Nan,Nan,Nan,10237,6689080,101638,6800955
5-Feb-21,Nan,Nan,Nan,Nan,Nan,10086,6690634,101665,6802385
6-Feb-21,Nan,Nan,Nan,Nan,Nan,9938,6692163,101692,6803793
7-Feb-21,Nan,Nan,Nan,Nan,Nan,9793,6693669,101718,6805180
8-Feb-21,Nan,Nan,Nan,Nan,Nan,9650,6695152,101744,6806546
9-Feb-21,Nan,Nan,Nan,Nan,Nan,9509,6696611,101769,6807889
10-Feb-21,Nan,Nan,Nan,Nan,Nan,9371,6698049,101795,6809215
11-Feb-21,Nan,Nan,Nan,Nan,Nan,9235,6699464,101819,6810518
12-Feb-21,Nan,Nan,Nan,Nan,Nan,9101,6700857,101844,6811802
13-Feb-21,Nan,Nan,Nan,Nan,Nan,8970,6702229,101868,6813067
14-Feb-21,Nan,Nan,Nan,Nan,Nan,8841,6703580,101891,6814312
15-Feb-21,Nan,Nan,Nan,Nan,Nan,8714,6704911,101914,6815539
16-Feb-21,Nan,Nan,Nan,Nan,Nan,8589,6706221,101937,6816747
17-Feb-21,Nan,Nan,Nan,Nan,Nan,8466,6707511,101960,6817937
18-Feb-21,Nan,Nan,Nan,Nan,Nan,8345,6708782,101982,6819109
19-Feb-21,Nan,Nan,Nan,Nan,Nan,8226,6710033,102004,6820263
20-Feb-21,Nan,Nan,Nan,Nan,Nan,8109,6711265,102026,6821400
21-Feb-21,Nan,Nan,Nan,Nan,Nan,7994,6712479,102047,6822520
22-Feb-21,Nan,Nan,Nan,Nan,Nan,7881,6713674,102068,6823623
23-Feb-21,Nan,Nan,Nan,Nan,Nan,7770,6714852,102089,6824711
24-Feb-21,Nan,Nan,Nan,Nan,Nan,7661,6716011,102109,6825781
25-Feb-21,Nan,Nan,Nan,Nan,Nan,7553,6717153,102129,6826835
26-Feb-21,Nan,Nan,Nan,Nan,Nan,7447,6718278,102149,6827874
27-Feb-21,Nan,Nan,Nan,Nan,Nan,7343,6719386,102169,6828898
28-Feb-21,Nan,Nan,Nan,Nan,Nan,7241,6720478,102188,6829907
1-Mar-21,Nan,Nan,Nan,Nan,Nan,7140,6721553,102207,6830900
2-Mar-21,Nan,Nan,Nan,Nan,Nan,7041,6722613,102226,6831880
3-Mar-21,Nan,Nan,Nan,Nan,Nan,6943,6723656,102244,6832843
4-Mar-21,Nan,Nan,Nan,Nan,Nan,6847,6724684,102263,6833794
5-Mar-21,Nan,Nan,Nan,Nan,Nan,6753,6725697,102280,6834730
6-Mar-21,Nan,Nan,Nan,Nan,Nan,6660,6726695,102298,6835653
7-Mar-21,Nan,Nan,Nan,Nan,Nan,6568,6727678,102316,6836562
8-Mar-21,Nan,Nan,Nan,Nan,Nan,6478,6728646,102333,6837457
9-Mar-21,Nan,Nan,Nan,Nan,Nan,6390,6729600,102350,6838340
10-Mar-21,Nan,Nan,Nan,Nan,Nan,6303,6730540,102367,6839210
11-Mar-21,Nan,Nan,Nan,Nan,Nan,6217,6731467,102383,6840067
12-Mar-21,Nan,Nan,Nan,Nan,Nan,6133,6732379,102399,6840911
13-Mar-21,Nan,Nan,Nan,Nan,Nan,6050,6733279,102415,6841744
14-Mar-21,Nan,Nan,Nan,Nan,Nan,5968,6734165,102431,6842564
15-Mar-21,Nan,Nan,Nan,Nan,Nan,5887,6735039,102447,6843373
16-Mar-21,Nan,Nan,Nan,Nan,Nan,5808,6735899,102462,6844169
17-Mar-21,Nan,Nan,Nan,Nan,Nan,5730,6736747,102477,6844954
18-Mar-21,Nan,Nan,Nan,Nan,Nan,5654,6737583,102492,6845729
19-Mar-21,Nan,Nan,Nan,Nan,Nan,5578,6738407,102507,6846492
20-Mar-21,Nan,Nan,Nan,Nan,Nan,5504,6739218,102522,6847244
21-Mar-21,Nan,Nan,Nan,Nan,Nan,5430,6740019,102536,6847985
22-Mar-21,Nan,Nan,Nan,Nan,Nan,5358,6740807,102550,6848715
23-Mar-21,Nan,Nan,Nan,Nan,Nan,5287,6741584,102564,6849435
24-Mar-21,Nan,Nan,Nan,Nan,Nan,5218,6742350,102578,6850146
25-Mar-21,Nan,Nan,Nan,Nan,Nan,5149,6743105,102592,6850846
26-Mar-21,Nan,Nan,Nan,Nan,Nan,5081,6743849,102605,6851535
27-Mar-21,Nan,Nan,Nan,Nan,Nan,5014,6744583,102618,6852215
28-Mar-21,Nan,Nan,Nan,Nan,Nan,4949,6745306,102631,6852886
29-Mar-21,Nan,Nan,Nan,Nan,Nan,4884,6746019,102644,6853547
30-Mar-21,Nan,Nan,Nan,Nan,Nan,4820,6746721,102657,6854198
31-Mar-21,Nan,Nan,Nan,Nan,Nan,4758,6747414,102670,6854842
1-Apr-21,Nan,Nan,Nan,Nan,Nan,4696,6748097,102682,6855475
2-Apr-21,Nan,Nan,Nan,Nan,Nan,4635,6748770,102694,6856099
3-Apr-21,Nan,Nan,Nan,Nan,Nan,4575,6749434,102706,6856715
4-Apr-21,Nan,Nan,Nan,Nan,Nan,4516,6750088,102718,6857322
5-Apr-21,Nan,Nan,Nan,Nan,Nan,4458,6750733,102730,6857921
6-Apr-21,Nan,Nan,Nan,Nan,Nan,4401,6751369,102742,6858512
7-Apr-21,Nan,Nan,Nan,Nan,Nan,4344,6751996,102753,6859093
8-Apr-21,Nan,Nan,Nan,Nan,Nan,4289,6752615,102764,6859668
9-Apr-21,Nan,Nan,Nan,Nan,Nan,4234,6753224,102776,6860234
10-Apr-21,Nan,Nan,Nan,Nan,Nan,4180,6753825,102787,6860792
11-Apr-21,Nan,Nan,Nan,Nan,Nan,4127,6754418,102798,6861343
12-Apr-21,Nan,Nan,Nan,Nan,Nan,4075,6755003,102808,6861886
13-Apr-21,Nan,Nan,Nan,Nan,Nan,4023,6755579,102819,6862421
14-Apr-21,Nan,Nan,Nan,Nan,Nan,3973,6756147,102829,6862949
15-Apr-21,Nan,Nan,Nan,Nan,Nan,3923,6756708,102840,6863471
16-Apr-21,Nan,Nan,Nan,Nan,Nan,3873,6757261,102850,6863984
17-Apr-21,Nan,Nan,Nan,Nan,Nan,3825,6757806,102860,6864491
18-Apr-21,Nan,Nan,Nan,Nan,Nan,3777,6758344,102870,6864991
19-Apr-21,Nan,Nan,Nan,Nan,Nan,3730,6758874,102880,6865484
20-Apr-21,Nan,Nan,Nan,Nan,Nan,3683,6759397,102889,6865969
21-Apr-21,Nan,Nan,Nan,Nan,Nan,3637,6759913,102899,6866449
22-Apr-21,Nan,Nan,Nan,Nan,Nan,3592,6760421,102908,6866921
23-Apr-21,Nan,Nan,Nan,Nan,Nan,3548,6760923,102918,6867389
24-Apr-21,Nan,Nan,Nan,Nan,Nan,3504,6761418,102927,6867849
25-Apr-21,Nan,Nan,Nan,Nan,Nan,3461,6761907,102936,6868304
26-Apr-21,Nan,Nan,Nan,Nan,Nan,3418,6762388,102945,6868751
27-Apr-21,Nan,Nan,Nan,Nan,Nan,3376,6762863,102954,6869193
28-Apr-21,Nan,Nan,Nan,Nan,Nan,3335,6763332,102963,6869630
29-Apr-21,Nan,Nan,Nan,Nan,Nan,3294,6763794,102971,6870059
30-Apr-21,Nan,Nan,Nan,Nan,Nan,3254,6764250,102980,6870484
1-May-21,Nan,Nan,Nan,Nan,Nan,3214,6764700,102988,6870902
2-May-21,Nan,Nan,Nan,Nan,Nan,3175,6765144,102997,6871316
3-May-21,Nan,Nan,Nan,Nan,Nan,3136,6765582,103005,6871723
4-May-21,Nan,Nan,Nan,Nan,Nan,3098,6766014,103013,6872125
5-May-21,Nan,Nan,Nan,Nan,Nan,3061,6766440,103021,6872522
6-May-21,Nan,Nan,Nan,Nan,Nan,3024,6766861,103029,6872914
7-May-21,Nan,Nan,Nan,Nan,Nan,2988,6767276,103037,6873301
8-May-21,Nan,Nan,Nan,Nan,Nan,2952,6767685,103045,6873682
9-May-21,Nan,Nan,Nan,Nan,Nan,2916,6768089,103052,6874057
10-May-21,Nan,Nan,Nan,Nan,Nan,2882,6768488,103060,6874430
11-May-21,Nan,Nan,Nan,Nan,Nan,2847,6768881,103067,6874795
12-May-21,Nan,Nan,Nan,Nan,Nan,2813,6769269,103075,6875157
13-May-21,Nan,Nan,Nan,Nan,Nan,2780,6769652,103082,6875514
14-May-21,Nan,Nan,Nan,Nan,Nan,2747,6770030,103089,6875866
15-May-21,Nan,Nan,Nan,Nan,Nan,2714,6770403,103096,6876213
16-May-21,Nan,Nan,Nan,Nan,Nan,2682,6770771,103103,6876556
17-May-21,Nan,Nan,Nan,Nan,Nan,2650,6771135,103110,6876895
18-May-21,Nan,Nan,Nan,Nan,Nan,2619,6771493,103117,6877229
19-May-21,Nan,Nan,Nan,Nan,Nan,2588,6771847,103124,6877559
20-May-21,Nan,Nan,Nan,Nan,Nan,2558,6772196,103130,6877884
21-May-21,Nan,Nan,Nan,Nan,Nan,2528,6772541,103137,6878206
22-May-21,Nan,Nan,Nan,Nan,Nan,2499,6772881,103144,6878524
23-May-21,Nan,Nan,Nan,Nan,Nan,2469,6773217,103150,6878836
24-May-21,Nan,Nan,Nan,Nan,Nan,2441,6773548,103156,6879145
25-May-21,Nan,Nan,Nan,Nan,Nan,2412,6773876,103163,6879451
26-May-21,Nan,Nan,Nan,Nan,Nan,2384,6774199,103169,6879752
27-May-21,Nan,Nan,Nan,Nan,Nan,2357,6774517,103175,6880049
28-May-21,Nan,Nan,Nan,Nan,Nan,2330,6774832,103181,6880343
29-May-21,Nan,Nan,Nan,Nan,Nan,2303,6775143,103187,6880633
30-May-21,Nan,Nan,Nan,Nan,Nan,2276,6775449,103193,6880918
31-May-21,Nan,Nan,Nan,Nan,Nan,2250,6775752,103199,6881201
1-Jun-21,Nan,Nan,Nan,Nan,Nan,2224,6776051,103205,6881480
2-Jun-21,Nan,Nan,Nan,Nan,Nan,2199,6776346,103211,6881756
3-Jun-21,Nan,Nan,Nan,Nan,Nan,2174,6776637,103216,6882027
4-Jun-21,Nan,Nan,Nan,Nan,Nan,2149,6776925,103222,6882296
5-Jun-21,Nan,Nan,Nan,Nan,Nan,2124,6777209,103228,6882561
6-Jun-21,Nan,Nan,Nan,Nan,Nan,2100,6777489,103233,6882822
7-Jun-21,Nan,Nan,Nan,Nan,Nan,2076,6777766,103239,6883081
8-Jun-21,Nan,Nan,Nan,Nan,Nan,2053,6778039,103244,6883336
9-Jun-21,Nan,Nan,Nan,Nan,Nan,2030,6778309,103249,6883588
10-Jun-21,Nan,Nan,Nan,Nan,Nan,2007,6778575,103254,6883836
11-Jun-21,Nan,Nan,Nan,Nan,Nan,1984,6778838,103260,6884082
12-Jun-21,Nan,Nan,Nan,Nan,Nan,1962,6779098,103265,6884325
13-Jun-21,Nan,Nan,Nan,Nan,Nan,1940,6779355,103270,6884565
14-Jun-21,Nan,Nan,Nan,Nan,Nan,1918,6779608,103275,6884801
15-Jun-21,Nan,Nan,Nan,Nan,Nan,1897,6779858,103280,6885035
16-Jun-21,Nan,Nan,Nan,Nan,Nan,1875,6780105,103285,6885265
17-Jun-21,Nan,Nan,Nan,Nan,Nan,1855,6780349,103290,6885494
18-Jun-21,Nan,Nan,Nan,Nan,Nan,1834,6780590,103294,6885718
19-Jun-21,Nan,Nan,Nan,Nan,Nan,1814,6780828,103299,6885941
20-Jun-21,Nan,Nan,Nan,Nan,Nan,1793,6781063,103304,6886160
21-Jun-21,Nan,Nan,Nan,Nan,Nan,1774,6781295,103308,6886377
22-Jun-21,Nan,Nan,Nan,Nan,Nan,1754,6781524,103313,6886591
23-Jun-21,Nan,Nan,Nan,Nan,Nan,1735,6781750,103318,6886803
24-Jun-21,Nan,Nan,Nan,Nan,Nan,1716,6781974,103322,6887012
25-Jun-21,Nan,Nan,Nan,Nan,Nan,1697,6782195,103326,6887218
26-Jun-21,Nan,Nan,Nan,Nan,Nan,1678,6782413,103331,6887422
27-Jun-21,Nan,Nan,Nan,Nan,Nan,1660,6782629,103335,6887624
28-Jun-21,Nan,Nan,Nan,Nan,Nan,1642,6782841,103339,6887822
29-Jun-21,Nan,Nan,Nan,Nan,Nan,1624,6783052,103344,6888020
30-Jun-21,Nan,Nan,Nan,Nan,Nan,1606,6783259,103348,6888213
1-Jul-21,Nan,Nan,Nan,Nan,Nan,1588,6783465,103352,6888405
2-Jul-21,Nan,Nan,Nan,Nan,Nan,1571,6783667,103356,6888594
3-Jul-21,Nan,Nan,Nan,Nan,Nan,1554,6783867,103360,6888781
4-Jul-21,Nan,Nan,Nan,Nan,Nan,1537,6784065,103364,6888966
5-Jul-21,Nan,Nan,Nan,Nan,Nan,1521,6784261,103368,6889150
6-Jul-21,Nan,Nan,Nan,Nan,Nan,1504,6784454,103372,6889330
7-Jul-21,Nan,Nan,Nan,Nan,Nan,1488,6784644,103376,6889508
8-Jul-21,Nan,Nan,Nan,Nan,Nan,1472,6784833,103380,6889685
9-Jul-21,Nan,Nan,Nan,Nan,Nan,1456,6785019,103384,6889859
10-Jul-21,Nan,Nan,Nan,Nan,Nan,1441,6785203,103387,6890031
11-Jul-21,Nan,Nan,Nan,Nan,Nan,1425,6785385,103391,6890201
12-Jul-21,Nan,Nan,Nan,Nan,Nan,1410,6785564,103395,6890369
13-Jul-21,Nan,Nan,Nan,Nan,Nan,1395,6785742,103398,6890535
14-Jul-21,Nan,Nan,Nan,Nan,Nan,1380,6785917,103402,6890699
15-Jul-21,Nan,Nan,Nan,Nan,Nan,1365,6786090,103406,6890861
16-Jul-21,Nan,Nan,Nan,Nan,Nan,1351,6786261,103409,6891021
17-Jul-21,Nan,Nan,Nan,Nan,Nan,1337,6786431,103413,6891181
18-Jul-21,Nan,Nan,Nan,Nan,Nan,1322,6786598,103416,6891336
19-Jul-21,Nan,Nan,Nan,Nan,Nan,1308,6786763,103419,6891490
20-Jul-21,Nan,Nan,Nan,Nan,Nan,1295,6786926,103423,6891644
21-Jul-21,Nan,Nan,Nan,Nan,Nan,1281,6787087,103426,6891794
22-Jul-21,Nan,Nan,Nan,Nan,Nan,1268,6787247,103430,6891945
23-Jul-21,Nan,Nan,Nan,Nan,Nan,1254,6787404,103433,6892091
24-Jul-21,Nan,Nan,Nan,Nan,Nan,1241,6787560,103436,6892237
25-Jul-21,Nan,Nan,Nan,Nan,Nan,1228,6787714,103439,6892381
26-Jul-21,Nan,Nan,Nan,Nan,Nan,1215,6787866,103442,6892523
27-Jul-21,Nan,Nan,Nan,Nan,Nan,1203,6788016,103446,6892665
28-Jul-21,Nan,Nan,Nan,Nan,Nan,1190,6788165,103449,6892804
29-Jul-21,Nan,Nan,Nan,Nan,Nan,1178,6788312,103452,6892942
30-Jul-21,Nan,Nan,Nan,Nan,Nan,1165,6788457,103455,6893077
31-Jul-21,Nan,Nan,Nan,Nan,Nan,1153,6788600,103458,6893211
1-Aug-21,Nan,Nan,Nan,Nan,Nan,1141,6788742,103461,6893344
2-Aug-21,Nan,Nan,Nan,Nan,Nan,1129,6788882,103464,6893475
3-Aug-21,Nan,Nan,Nan,Nan,Nan,1118,6789020,103467,6893605
4-Aug-21,Nan,Nan,Nan,Nan,Nan,1106,6789157,103470,6893733
5-Aug-21,Nan,Nan,Nan,Nan,Nan,1095,6789293,103472,6893860
6-Aug-21,Nan,Nan,Nan,Nan,Nan,1084,6789427,103475,6893986
7-Aug-21,Nan,Nan,Nan,Nan,Nan,1072,6789559,103478,6894109
8-Aug-21,Nan,Nan,Nan,Nan,Nan,1061,6789690,103481,6894232
9-Aug-21,Nan,Nan,Nan,Nan,Nan,1051,6789819,103484,6894354
10-Aug-21,Nan,Nan,Nan,Nan,Nan,1040,6789947,103486,6894473
11-Aug-21,Nan,Nan,Nan,Nan,Nan,1029,6790073,103489,6894591
12-Aug-21,Nan,Nan,Nan,Nan,Nan,1019,6790198,103492,6894709
13-Aug-21,Nan,Nan,Nan,Nan,Nan,1008,6790321,103494,6894823
14-Aug-21,Nan,Nan,Nan,Nan,Nan,998,6790443,103497,6894938
15-Aug-21,Nan,Nan,Nan,Nan,Nan,988,6790564,103499,6895051
16-Aug-21,Nan,Nan,Nan,Nan,Nan,978,6790683,103502,6895163
17-Aug-21,Nan,Nan,Nan,Nan,Nan,968,6790801,103505,6895274
18-Aug-21,Nan,Nan,Nan,Nan,Nan,958,6790918,103507,6895383
19-Aug-21,Nan,Nan,Nan,Nan,Nan,949,6791033,103510,6895492
20-Aug-21,Nan,Nan,Nan,Nan,Nan,939,6791147,103512,6895598
21-Aug-21,Nan,Nan,Nan,Nan,Nan,930,6791260,103514,6895704
22-Aug-21,Nan,Nan,Nan,Nan,Nan,920,6791372,103517,6895809
23-Aug-21,Nan,Nan,Nan,Nan,Nan,911,6791482,103519,6895912
24-Aug-21,Nan,Nan,Nan,Nan,Nan,902,6791591,103522,6896015
25-Aug-21,Nan,Nan,Nan,Nan,Nan,893,6791699,103524,6896116
26-Aug-21,Nan,Nan,Nan,Nan,Nan,884,6791805,103526,6896215
