Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
22-Jan-21,Nan,Nan,Nan,Nan,Nan,109,36510867,845861,37356837
23-Jan-21,Nan,Nan,Nan,Nan,Nan,104,36510880,845862,37356846
24-Jan-21,Nan,Nan,Nan,Nan,Nan,100,36510893,845863,37356856
25-Jan-21,Nan,Nan,Nan,Nan,Nan,96,36510905,845864,37356865
26-Jan-21,Nan,Nan,Nan,Nan,Nan,92,36510917,845864,37356873
27-Jan-21,Nan,Nan,Nan,Nan,Nan,89,36510929,845865,37356883
28-Jan-21,Nan,Nan,Nan,Nan,Nan,85,36510939,845866,37356890
29-Jan-21,Nan,Nan,Nan,Nan,Nan,82,36510950,845867,37356899
30-Jan-21,Nan,Nan,Nan,Nan,Nan,79,36510960,845868,37356907
31-Jan-21,Nan,Nan,Nan,Nan,Nan,75,36510969,845868,37356912
1-Feb-21,Nan,Nan,Nan,Nan,Nan,72,36510979,845869,37356920
2-Feb-21,Nan,Nan,Nan,Nan,Nan,70,36510987,845870,37356927
3-Feb-21,Nan,Nan,Nan,Nan,Nan,67,36510996,845870,37356933
4-Feb-21,Nan,Nan,Nan,Nan,Nan,64,36511004,845871,37356939
5-Feb-21,Nan,Nan,Nan,Nan,Nan,62,36511012,845872,37356946
6-Feb-21,Nan,Nan,Nan,Nan,Nan,59,36511019,845872,37356950
7-Feb-21,Nan,Nan,Nan,Nan,Nan,57,36511026,845873,37356956
8-Feb-21,Nan,Nan,Nan,Nan,Nan,55,36511033,845873,37356961
9-Feb-21,Nan,Nan,Nan,Nan,Nan,52,36511039,845874,37356965
10-Feb-21,Nan,Nan,Nan,Nan,Nan,50,36511045,845874,37356969
11-Feb-21,Nan,Nan,Nan,Nan,Nan,48,36511051,845875,37356974
12-Feb-21,Nan,Nan,Nan,Nan,Nan,46,36511057,845875,37356978
13-Feb-21,Nan,Nan,Nan,Nan,Nan,45,36511063,845876,37356984
14-Feb-21,Nan,Nan,Nan,Nan,Nan,43,36511068,845876,37356987
15-Feb-21,Nan,Nan,Nan,Nan,Nan,41,36511073,845876,37356990
16-Feb-21,Nan,Nan,Nan,Nan,Nan,39,36511078,845877,37356994
17-Feb-21,Nan,Nan,Nan,Nan,Nan,38,36511082,845877,37356997
18-Feb-21,Nan,Nan,Nan,Nan,Nan,36,36511087,845877,37357000
19-Feb-21,Nan,Nan,Nan,Nan,Nan,35,36511091,845878,37357004
20-Feb-21,Nan,Nan,Nan,Nan,Nan,34,36511095,845878,37357007
21-Feb-21,Nan,Nan,Nan,Nan,Nan,32,36511099,845878,37357009
22-Feb-21,Nan,Nan,Nan,Nan,Nan,31,36511103,845879,37357013
23-Feb-21,Nan,Nan,Nan,Nan,Nan,30,36511106,845879,37357015
24-Feb-21,Nan,Nan,Nan,Nan,Nan,29,36511110,845879,37357018
25-Feb-21,Nan,Nan,Nan,Nan,Nan,28,36511113,845880,37357021
26-Feb-21,Nan,Nan,Nan,Nan,Nan,26,36511116,845880,37357022
27-Feb-21,Nan,Nan,Nan,Nan,Nan,25,36511119,845880,37357024
28-Feb-21,Nan,Nan,Nan,Nan,Nan,24,36511122,845880,37357026
1-Mar-21,Nan,Nan,Nan,Nan,Nan,23,36511125,845880,37357028
2-Mar-21,Nan,Nan,Nan,Nan,Nan,23,36511127,845881,37357031
3-Mar-21,Nan,Nan,Nan,Nan,Nan,22,36511130,845881,37357033
4-Mar-21,Nan,Nan,Nan,Nan,Nan,21,36511132,845881,37357034
5-Mar-21,Nan,Nan,Nan,Nan,Nan,20,36511135,845881,37357036
6-Mar-21,Nan,Nan,Nan,Nan,Nan,19,36511137,845882,37357038
7-Mar-21,Nan,Nan,Nan,Nan,Nan,18,36511139,845882,37357039
8-Mar-21,Nan,Nan,Nan,Nan,Nan,18,36511141,845882,37357041
9-Mar-21,Nan,Nan,Nan,Nan,Nan,17,36511143,845882,37357042
10-Mar-21,Nan,Nan,Nan,Nan,Nan,16,36511145,845882,37357043
11-Mar-21,Nan,Nan,Nan,Nan,Nan,16,36511147,845882,37357045
12-Mar-21,Nan,Nan,Nan,Nan,Nan,15,36511149,845882,37357046
13-Mar-21,Nan,Nan,Nan,Nan,Nan,15,36511150,845883,37357048
14-Mar-21,Nan,Nan,Nan,Nan,Nan,14,36511152,845883,37357049
15-Mar-21,Nan,Nan,Nan,Nan,Nan,13,36511154,845883,37357050
16-Mar-21,Nan,Nan,Nan,Nan,Nan,13,36511155,845883,37357051
17-Mar-21,Nan,Nan,Nan,Nan,Nan,12,36511156,845883,37357051
18-Mar-21,Nan,Nan,Nan,Nan,Nan,12,36511158,845883,37357053
19-Mar-21,Nan,Nan,Nan,Nan,Nan,11,36511159,845883,37357053
20-Mar-21,Nan,Nan,Nan,Nan,Nan,11,36511160,845883,37357054
21-Mar-21,Nan,Nan,Nan,Nan,Nan,11,36511162,845884,37357057
22-Mar-21,Nan,Nan,Nan,Nan,Nan,10,36511163,845884,37357057
23-Mar-21,Nan,Nan,Nan,Nan,Nan,10,36511164,845884,37357058
24-Mar-21,Nan,Nan,Nan,Nan,Nan,9,36511165,845884,37357058
25-Mar-21,Nan,Nan,Nan,Nan,Nan,9,36511166,845884,37357059
26-Mar-21,Nan,Nan,Nan,Nan,Nan,9,36511167,845884,37357060
27-Mar-21,Nan,Nan,Nan,Nan,Nan,8,36511168,845884,37357060
28-Mar-21,Nan,Nan,Nan,Nan,Nan,8,36511169,845884,37357061
29-Mar-21,Nan,Nan,Nan,Nan,Nan,8,36511170,845884,37357062
30-Mar-21,Nan,Nan,Nan,Nan,Nan,7,36511170,845884,37357061
31-Mar-21,Nan,Nan,Nan,Nan,Nan,7,36511171,845884,37357062
1-Apr-21,Nan,Nan,Nan,Nan,Nan,7,36511172,845884,37357063
2-Apr-21,Nan,Nan,Nan,Nan,Nan,7,36511173,845885,37357065
3-Apr-21,Nan,Nan,Nan,Nan,Nan,6,36511173,845885,37357064
4-Apr-21,Nan,Nan,Nan,Nan,Nan,6,36511174,845885,37357065
5-Apr-21,Nan,Nan,Nan,Nan,Nan,6,36511175,845885,37357066
6-Apr-21,Nan,Nan,Nan,Nan,Nan,6,36511175,845885,37357066
7-Apr-21,Nan,Nan,Nan,Nan,Nan,5,36511176,845885,37357066
8-Apr-21,Nan,Nan,Nan,Nan,Nan,5,36511176,845885,37357066
9-Apr-21,Nan,Nan,Nan,Nan,Nan,5,36511177,845885,37357067
10-Apr-21,Nan,Nan,Nan,Nan,Nan,5,36511178,845885,37357068
11-Apr-21,Nan,Nan,Nan,Nan,Nan,5,36511178,845885,37357068
12-Apr-21,Nan,Nan,Nan,Nan,Nan,4,36511179,845885,37357068
13-Apr-21,Nan,Nan,Nan,Nan,Nan,4,36511179,845885,37357068
14-Apr-21,Nan,Nan,Nan,Nan,Nan,4,36511179,845885,37357068
15-Apr-21,Nan,Nan,Nan,Nan,Nan,4,36511180,845885,37357069
16-Apr-21,Nan,Nan,Nan,Nan,Nan,4,36511180,845885,37357069
17-Apr-21,Nan,Nan,Nan,Nan,Nan,4,36511181,845885,37357070
18-Apr-21,Nan,Nan,Nan,Nan,Nan,4,36511181,845885,37357070
19-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511181,845885,37357069
20-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511182,845885,37357070
21-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511182,845885,37357070
22-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511182,845885,37357070
23-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511183,845885,37357071
24-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511183,845885,37357071
25-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511183,845885,37357071
26-Apr-21,Nan,Nan,Nan,Nan,Nan,3,36511184,845885,37357072
27-Apr-21,Nan,Nan,Nan,Nan,Nan,2,36511184,845886,37357072
28-Apr-21,Nan,Nan,Nan,Nan,Nan,2,36511184,845886,37357072
29-Apr-21,Nan,Nan,Nan,Nan,Nan,2,36511184,845886,37357072
30-Apr-21,Nan,Nan,Nan,Nan,Nan,2,36511185,845886,37357073
1-May-21,Nan,Nan,Nan,Nan,Nan,2,36511185,845886,37357073
2-May-21,Nan,Nan,Nan,Nan,Nan,2,36511185,845886,37357073
3-May-21,Nan,Nan,Nan,Nan,Nan,2,36511185,845886,37357073
4-May-21,Nan,Nan,Nan,Nan,Nan,2,36511185,845886,37357073
5-May-21,Nan,Nan,Nan,Nan,Nan,2,36511186,845886,37357074
6-May-21,Nan,Nan,Nan,Nan,Nan,2,36511186,845886,37357074
7-May-21,Nan,Nan,Nan,Nan,Nan,2,36511186,845886,37357074
8-May-21,Nan,Nan,Nan,Nan,Nan,2,36511186,845886,37357074
9-May-21,Nan,Nan,Nan,Nan,Nan,2,36511186,845886,37357074
10-May-21,Nan,Nan,Nan,Nan,Nan,1,36511186,845886,37357073
11-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
12-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
13-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
14-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
15-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
16-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
17-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
18-May-21,Nan,Nan,Nan,Nan,Nan,1,36511187,845886,37357074
19-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
20-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
21-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
22-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
23-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
24-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
25-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
26-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
27-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
28-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
29-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
30-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
31-May-21,Nan,Nan,Nan,Nan,Nan,1,36511188,845886,37357075
1-Jun-21,Nan,Nan,Nan,Nan,Nan,1,36511189,845886,37357076
2-Jun-21,Nan,Nan,Nan,Nan,Nan,1,36511189,845886,37357076
3-Jun-21,Nan,Nan,Nan,Nan,Nan,1,36511189,845886,37357076
4-Jun-21,Nan,Nan,Nan,Nan,Nan,1,36511189,845886,37357076
5-Jun-21,Nan,Nan,Nan,Nan,Nan,1,36511189,845886,37357076
6-Jun-21,Nan,Nan,Nan,Nan,Nan,1,36511189,845886,37357076
7-Jun-21,Nan,Nan,Nan,Nan,Nan,1,36511189,845886,37357076
8-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
9-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
10-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
11-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
12-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
13-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
14-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
15-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
16-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
17-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
18-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
19-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
20-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
21-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
22-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
23-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
24-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511189,845886,37357075
25-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
26-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
27-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
28-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
29-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
30-Jun-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
1-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
2-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
3-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
4-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
5-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
6-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
7-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
8-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
9-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
10-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
11-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
12-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
13-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
14-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
15-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
16-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
17-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
18-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
19-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
20-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
21-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
22-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
23-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
24-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
25-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
26-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
27-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
28-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
29-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
30-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
31-Jul-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
1-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
2-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
3-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
4-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
5-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
6-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
7-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
8-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
9-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
10-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
11-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
12-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
13-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
14-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
15-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
16-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
17-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
18-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
19-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
20-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
21-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
22-Aug-21,Nan,Nan,Nan,Nan,Nan,0,36511190,845886,37357076
