Date,Infected,Daily_infected,Recovered,Death,Active_infected,Predicted_active_infected,Predicted_total_recovered,Predicted_total_death,Predicted_total_infected
17-Jan-21,Nan,Nan,Nan,Nan,Nan,1515047,49794324,4453407,55762778
18-Jan-21,Nan,Nan,Nan,Nan,Nan,1477343,49868206,4460012,55805561
19-Jan-21,Nan,Nan,Nan,Nan,Nan,1440504,49940249,4466453,55847206
20-Jan-21,Nan,Nan,Nan,Nan,Nan,1404513,50010495,4472734,55887742
21-Jan-21,Nan,Nan,Nan,Nan,Nan,1369356,50078986,4478857,55927199
22-Jan-21,Nan,Nan,Nan,Nan,Nan,1335015,50145763,4484827,55965605
23-Jan-21,Nan,Nan,Nan,Nan,Nan,1301476,50210866,4490648,56002990
24-Jan-21,Nan,Nan,Nan,Nan,Nan,1268723,50274332,4496322,56039377
25-Jan-21,Nan,Nan,Nan,Nan,Nan,1236740,50336202,4501853,56074795
26-Jan-21,Nan,Nan,Nan,Nan,Nan,1205513,50396512,4507245,56109270
27-Jan-21,Nan,Nan,Nan,Nan,Nan,1175026,50455299,4512501,56142826
28-Jan-21,Nan,Nan,Nan,Nan,Nan,1145263,50512599,4517624,56175486
29-Jan-21,Nan,Nan,Nan,Nan,Nan,1116211,50568448,4522617,56207276
30-Jan-21,Nan,Nan,Nan,Nan,Nan,1087855,50622880,4527484,56238219
31-Jan-21,Nan,Nan,Nan,Nan,Nan,1060180,50675930,4532226,56268336
1-Feb-21,Nan,Nan,Nan,Nan,Nan,1033171,50727630,4536849,56297650
2-Feb-21,Nan,Nan,Nan,Nan,Nan,1006816,50778012,4541353,56326181
3-Feb-21,Nan,Nan,Nan,Nan,Nan,981099,50827110,4545743,56353952
4-Feb-21,Nan,Nan,Nan,Nan,Nan,956007,50874953,4550020,56380980
5-Feb-21,Nan,Nan,Nan,Nan,Nan,931527,50921573,4554188,56407288
6-Feb-21,Nan,Nan,Nan,Nan,Nan,907646,50966999,4558249,56432894
7-Feb-21,Nan,Nan,Nan,Nan,Nan,884349,51011261,4562206,56457816
8-Feb-21,Nan,Nan,Nan,Nan,Nan,861625,51054386,4566062,56482073
9-Feb-21,Nan,Nan,Nan,Nan,Nan,839460,51096404,4569818,56505682
10-Feb-21,Nan,Nan,Nan,Nan,Nan,817843,51137340,4573478,56528661
11-Feb-21,Nan,Nan,Nan,Nan,Nan,796760,51177222,4577044,56551026
12-Feb-21,Nan,Nan,Nan,Nan,Nan,776200,51216077,4580518,56572795
13-Feb-21,Nan,Nan,Nan,Nan,Nan,756150,51253928,4583902,56593980
14-Feb-21,Nan,Nan,Nan,Nan,Nan,736600,51290802,4587198,56614600
15-Feb-21,Nan,Nan,Nan,Nan,Nan,717538,51326722,4590410,56634670
16-Feb-21,Nan,Nan,Nan,Nan,Nan,698953,51361713,4593538,56654204
17-Feb-21,Nan,Nan,Nan,Nan,Nan,680832,51395798,4596586,56673216
18-Feb-21,Nan,Nan,Nan,Nan,Nan,663167,51428999,4599554,56691720
19-Feb-21,Nan,Nan,Nan,Nan,Nan,645945,51461338,4602445,56709728
20-Feb-21,Nan,Nan,Nan,Nan,Nan,629158,51492838,4605261,56727257
21-Feb-21,Nan,Nan,Nan,Nan,Nan,612793,51523519,4608004,56744316
22-Feb-21,Nan,Nan,Nan,Nan,Nan,596842,51553402,4610676,56760920
23-Feb-21,Nan,Nan,Nan,Nan,Nan,581295,51582507,4613278,56777080
24-Feb-21,Nan,Nan,Nan,Nan,Nan,566142,51610854,4615812,56792808
25-Feb-21,Nan,Nan,Nan,Nan,Nan,551373,51638462,4618281,56808116
26-Feb-21,Nan,Nan,Nan,Nan,Nan,536980,51665350,4620685,56823015
27-Feb-21,Nan,Nan,Nan,Nan,Nan,522954,51691536,4623026,56837516
28-Feb-21,Nan,Nan,Nan,Nan,Nan,509284,51717038,4625306,56851628
1-Mar-21,Nan,Nan,Nan,Nan,Nan,495964,51741873,4627526,56865363
2-Mar-21,Nan,Nan,Nan,Nan,Nan,482984,51766059,4629688,56878731
3-Mar-21,Nan,Nan,Nan,Nan,Nan,470337,51789612,4631794,56891743
4-Mar-21,Nan,Nan,Nan,Nan,Nan,458013,51812548,4633845,56904406
5-Mar-21,Nan,Nan,Nan,Nan,Nan,446006,51834883,4635842,56916731
6-Mar-21,Nan,Nan,Nan,Nan,Nan,434307,51856632,4637786,56928725
7-Mar-21,Nan,Nan,Nan,Nan,Nan,422909,51877811,4639680,56940400
8-Mar-21,Nan,Nan,Nan,Nan,Nan,411804,51898435,4641523,56951762
9-Mar-21,Nan,Nan,Nan,Nan,Nan,400985,51918516,4643319,56962820
10-Mar-21,Nan,Nan,Nan,Nan,Nan,390446,51938070,4645067,56973583
11-Mar-21,Nan,Nan,Nan,Nan,Nan,380178,51957111,4646769,56984058
12-Mar-21,Nan,Nan,Nan,Nan,Nan,370176,51975650,4648427,56994253
13-Mar-21,Nan,Nan,Nan,Nan,Nan,360433,51993702,4650041,57004176
14-Mar-21,Nan,Nan,Nan,Nan,Nan,350941,52011278,4651612,57013831
15-Mar-21,Nan,Nan,Nan,Nan,Nan,341696,52028392,4653142,57023230
16-Mar-21,Nan,Nan,Nan,Nan,Nan,332691,52045055,4654632,57032378
17-Mar-21,Nan,Nan,Nan,Nan,Nan,323920,52061279,4656082,57041281
18-Mar-21,Nan,Nan,Nan,Nan,Nan,315376,52077075,4657495,57049946
19-Mar-21,Nan,Nan,Nan,Nan,Nan,307054,52092454,4658870,57058378
20-Mar-21,Nan,Nan,Nan,Nan,Nan,298950,52107428,4660208,57066586
21-Mar-21,Nan,Nan,Nan,Nan,Nan,291056,52122006,4661512,57074574
22-Mar-21,Nan,Nan,Nan,Nan,Nan,283368,52136199,4662781,57082348
23-Mar-21,Nan,Nan,Nan,Nan,Nan,275880,52150018,4664016,57089914
24-Mar-21,Nan,Nan,Nan,Nan,Nan,268588,52163471,4665219,57097278
25-Mar-21,Nan,Nan,Nan,Nan,Nan,261486,52176569,4666390,57104445
26-Mar-21,Nan,Nan,Nan,Nan,Nan,254570,52189320,4667530,57111420
27-Mar-21,Nan,Nan,Nan,Nan,Nan,247835,52201734,4668640,57118209
28-Mar-21,Nan,Nan,Nan,Nan,Nan,241276,52213820,4669720,57124816
29-Mar-21,Nan,Nan,Nan,Nan,Nan,234888,52225586,4670772,57131246
30-Mar-21,Nan,Nan,Nan,Nan,Nan,228668,52237040,4671796,57137504
31-Mar-21,Nan,Nan,Nan,Nan,Nan,222612,52248191,4672793,57143596
1-Apr-21,Nan,Nan,Nan,Nan,Nan,216713,52259047,4673764,57149524
2-Apr-21,Nan,Nan,Nan,Nan,Nan,210970,52269615,4674708,57155293
3-Apr-21,Nan,Nan,Nan,Nan,Nan,205378,52279903,4675628,57160909
4-Apr-21,Nan,Nan,Nan,Nan,Nan,199932,52289919,4676524,57166375
5-Apr-21,Nan,Nan,Nan,Nan,Nan,194630,52299668,4677395,57171693
6-Apr-21,Nan,Nan,Nan,Nan,Nan,189467,52309159,4678244,57176870
7-Apr-21,Nan,Nan,Nan,Nan,Nan,184439,52318399,4679070,57181908
8-Apr-21,Nan,Nan,Nan,Nan,Nan,179544,52327393,4679874,57186811
9-Apr-21,Nan,Nan,Nan,Nan,Nan,174778,52336148,4680657,57191583
10-Apr-21,Nan,Nan,Nan,Nan,Nan,170138,52344672,4681419,57196229
11-Apr-21,Nan,Nan,Nan,Nan,Nan,165620,52352968,4682161,57200749
12-Apr-21,Nan,Nan,Nan,Nan,Nan,161220,52361045,4682883,57205148
13-Apr-21,Nan,Nan,Nan,Nan,Nan,156937,52368907,4683586,57209430
14-Apr-21,Nan,Nan,Nan,Nan,Nan,152767,52376560,4684270,57213597
15-Apr-21,Nan,Nan,Nan,Nan,Nan,148707,52384010,4684936,57217653
16-Apr-21,Nan,Nan,Nan,Nan,Nan,144754,52391261,4685584,57221599
17-Apr-21,Nan,Nan,Nan,Nan,Nan,140906,52398320,4686215,57225441
18-Apr-21,Nan,Nan,Nan,Nan,Nan,137159,52405192,4686830,57229181
19-Apr-21,Nan,Nan,Nan,Nan,Nan,133512,52411880,4687428,57232820
20-Apr-21,Nan,Nan,Nan,Nan,Nan,129960,52418391,4688010,57236361
21-Apr-21,Nan,Nan,Nan,Nan,Nan,126503,52424728,4688576,57239807
22-Apr-21,Nan,Nan,Nan,Nan,Nan,123137,52430897,4689128,57243162
23-Apr-21,Nan,Nan,Nan,Nan,Nan,119860,52436902,4689665,57246427
24-Apr-21,Nan,Nan,Nan,Nan,Nan,116670,52442747,4690187,57249604
25-Apr-21,Nan,Nan,Nan,Nan,Nan,113565,52448437,4690696,57252698
26-Apr-21,Nan,Nan,Nan,Nan,Nan,110541,52453975,4691191,57255707
27-Apr-21,Nan,Nan,Nan,Nan,Nan,107598,52459365,4691673,57258636
28-Apr-21,Nan,Nan,Nan,Nan,Nan,104733,52464612,4692142,57261487
29-Apr-21,Nan,Nan,Nan,Nan,Nan,101944,52469720,4692599,57264263
30-Apr-21,Nan,Nan,Nan,Nan,Nan,99228,52474691,4693043,57266962
1-May-21,Nan,Nan,Nan,Nan,Nan,96585,52479530,4693476,57269591
2-May-21,Nan,Nan,Nan,Nan,Nan,94012,52484240,4693897,57272149
3-May-21,Nan,Nan,Nan,Nan,Nan,91507,52488824,4694307,57274638
4-May-21,Nan,Nan,Nan,Nan,Nan,89069,52493287,4694706,57277062
5-May-21,Nan,Nan,Nan,Nan,Nan,86695,52497630,4695094,57279419
6-May-21,Nan,Nan,Nan,Nan,Nan,84384,52501858,4695472,57281714
7-May-21,Nan,Nan,Nan,Nan,Nan,82135,52505973,4695840,57283948
8-May-21,Nan,Nan,Nan,Nan,Nan,79945,52509978,4696198,57286121
9-May-21,Nan,Nan,Nan,Nan,Nan,77814,52513877,4696546,57288237
10-May-21,Nan,Nan,Nan,Nan,Nan,75739,52517671,4696886,57290296
11-May-21,Nan,Nan,Nan,Nan,Nan,73719,52521365,4697216,57292300
12-May-21,Nan,Nan,Nan,Nan,Nan,71753,52524960,4697537,57294250
13-May-21,Nan,Nan,Nan,Nan,Nan,69840,52528459,4697850,57296149
14-May-21,Nan,Nan,Nan,Nan,Nan,67977,52531864,4698155,57297996
15-May-21,Nan,Nan,Nan,Nan,Nan,66164,52535179,4698451,57299794
16-May-21,Nan,Nan,Nan,Nan,Nan,64399,52538406,4698739,57301544
17-May-21,Nan,Nan,Nan,Nan,Nan,62681,52541546,4699020,57303247
18-May-21,Nan,Nan,Nan,Nan,Nan,61008,52544603,4699294,57304905
19-May-21,Nan,Nan,Nan,Nan,Nan,59380,52547578,4699560,57306518
20-May-21,Nan,Nan,Nan,Nan,Nan,57796,52550474,4699818,57308088
21-May-21,Nan,Nan,Nan,Nan,Nan,56253,52553292,4700070,57309615
22-May-21,Nan,Nan,Nan,Nan,Nan,54752,52556035,4700316,57311103
23-May-21,Nan,Nan,Nan,Nan,Nan,53291,52558705,4700554,57312550
24-May-21,Nan,Nan,Nan,Nan,Nan,51868,52561304,4700787,57313959
25-May-21,Nan,Nan,Nan,Nan,Nan,50484,52563833,4701013,57315330
26-May-21,Nan,Nan,Nan,Nan,Nan,49136,52566295,4701233,57316664
27-May-21,Nan,Nan,Nan,Nan,Nan,47824,52568691,4701447,57317962
28-May-21,Nan,Nan,Nan,Nan,Nan,46548,52571024,4701656,57319228
29-May-21,Nan,Nan,Nan,Nan,Nan,45305,52573293,4701859,57320457
30-May-21,Nan,Nan,Nan,Nan,Nan,44095,52575503,4702056,57321654
31-May-21,Nan,Nan,Nan,Nan,Nan,42918,52577653,4702248,57322819
1-Jun-21,Nan,Nan,Nan,Nan,Nan,41772,52579746,4702435,57323953
2-Jun-21,Nan,Nan,Nan,Nan,Nan,40656,52581783,4702618,57325057
3-Jun-21,Nan,Nan,Nan,Nan,Nan,39570,52583766,4702795,57326131
4-Jun-21,Nan,Nan,Nan,Nan,Nan,38513,52585695,4702967,57327175
5-Jun-21,Nan,Nan,Nan,Nan,Nan,37485,52587573,4703135,57328193
6-Jun-21,Nan,Nan,Nan,Nan,Nan,36484,52589401,4703299,57329184
7-Jun-21,Nan,Nan,Nan,Nan,Nan,35509,52591180,4703458,57330147
8-Jun-21,Nan,Nan,Nan,Nan,Nan,34561,52592912,4703613,57331086
9-Jun-21,Nan,Nan,Nan,Nan,Nan,33637,52594597,4703763,57331997
10-Jun-21,Nan,Nan,Nan,Nan,Nan,32739,52596238,4703910,57332887
11-Jun-21,Nan,Nan,Nan,Nan,Nan,31864,52597834,4704053,57333751
12-Jun-21,Nan,Nan,Nan,Nan,Nan,31013,52599388,4704192,57334593
13-Jun-21,Nan,Nan,Nan,Nan,Nan,30184,52600900,4704327,57335411
14-Jun-21,Nan,Nan,Nan,Nan,Nan,29378,52602372,4704458,57336208
15-Jun-21,Nan,Nan,Nan,Nan,Nan,28593,52603805,4704586,57336984
16-Jun-21,Nan,Nan,Nan,Nan,Nan,27829,52605199,4704711,57337739
17-Jun-21,Nan,Nan,Nan,Nan,Nan,27085,52606556,4704832,57338473
18-Jun-21,Nan,Nan,Nan,Nan,Nan,26361,52607877,4704951,57339189
19-Jun-21,Nan,Nan,Nan,Nan,Nan,25657,52609163,4705065,57339885
20-Jun-21,Nan,Nan,Nan,Nan,Nan,24971,52610414,4705177,57340562
21-Jun-21,Nan,Nan,Nan,Nan,Nan,24304,52611632,4705286,57341222
22-Jun-21,Nan,Nan,Nan,Nan,Nan,23654,52612817,4705392,57341863
23-Jun-21,Nan,Nan,Nan,Nan,Nan,23022,52613970,4705495,57342487
24-Jun-21,Nan,Nan,Nan,Nan,Nan,22407,52615093,4705596,57343096
25-Jun-21,Nan,Nan,Nan,Nan,Nan,21808,52616186,4705693,57343687
26-Jun-21,Nan,Nan,Nan,Nan,Nan,21225,52617249,4705788,57344262
27-Jun-21,Nan,Nan,Nan,Nan,Nan,20658,52618284,4705881,57344823
28-Jun-21,Nan,Nan,Nan,Nan,Nan,20106,52619292,4705971,57345369
29-Jun-21,Nan,Nan,Nan,Nan,Nan,19568,52620272,4706059,57345899
30-Jun-21,Nan,Nan,Nan,Nan,Nan,19045,52621226,4706144,57346415
1-Jul-21,Nan,Nan,Nan,Nan,Nan,18536,52622155,4706227,57346918
2-Jul-21,Nan,Nan,Nan,Nan,Nan,18041,52623059,4706308,57347408
3-Jul-21,Nan,Nan,Nan,Nan,Nan,17558,52623939,4706386,57347883
4-Jul-21,Nan,Nan,Nan,Nan,Nan,17089,52624795,4706463,57348347
5-Jul-21,Nan,Nan,Nan,Nan,Nan,16632,52625628,4706538,57348798
6-Jul-21,Nan,Nan,Nan,Nan,Nan,16187,52626439,4706610,57349236
7-Jul-21,Nan,Nan,Nan,Nan,Nan,15755,52627229,4706681,57349665
8-Jul-21,Nan,Nan,Nan,Nan,Nan,15333,52627997,4706749,57350079
9-Jul-21,Nan,Nan,Nan,Nan,Nan,14924,52628745,4706816,57350485
10-Jul-21,Nan,Nan,Nan,Nan,Nan,14525,52629472,4706881,57350878
11-Jul-21,Nan,Nan,Nan,Nan,Nan,14136,52630181,4706945,57351262
12-Jul-21,Nan,Nan,Nan,Nan,Nan,13758,52630870,4707006,57351634
13-Jul-21,Nan,Nan,Nan,Nan,Nan,13390,52631541,4707066,57351997
14-Jul-21,Nan,Nan,Nan,Nan,Nan,13032,52632194,4707125,57352351
15-Jul-21,Nan,Nan,Nan,Nan,Nan,12684,52632830,4707181,57352695
16-Jul-21,Nan,Nan,Nan,Nan,Nan,12345,52633448,4707237,57353030
17-Jul-21,Nan,Nan,Nan,Nan,Nan,12015,52634050,4707290,57353355
18-Jul-21,Nan,Nan,Nan,Nan,Nan,11693,52634636,4707343,57353672
19-Jul-21,Nan,Nan,Nan,Nan,Nan,11381,52635206,4707394,57353981
20-Jul-21,Nan,Nan,Nan,Nan,Nan,11076,52635761,4707443,57354280
21-Jul-21,Nan,Nan,Nan,Nan,Nan,10780,52636301,4707492,57354573
22-Jul-21,Nan,Nan,Nan,Nan,Nan,10492,52636827,4707539,57354858
23-Jul-21,Nan,Nan,Nan,Nan,Nan,10211,52637339,4707584,57355134
24-Jul-21,Nan,Nan,Nan,Nan,Nan,9938,52637837,4707629,57355404
25-Jul-21,Nan,Nan,Nan,Nan,Nan,9673,52638321,4707672,57355666
26-Jul-21,Nan,Nan,Nan,Nan,Nan,9414,52638793,4707714,57355921
27-Jul-21,Nan,Nan,Nan,Nan,Nan,9162,52639252,4707756,57356170
28-Jul-21,Nan,Nan,Nan,Nan,Nan,8917,52639699,4707795,57356411
29-Jul-21,Nan,Nan,Nan,Nan,Nan,8679,52640134,4707834,57356647
30-Jul-21,Nan,Nan,Nan,Nan,Nan,8447,52640557,4707872,57356876
31-Jul-21,Nan,Nan,Nan,Nan,Nan,8221,52640969,4707909,57357099
1-Aug-21,Nan,Nan,Nan,Nan,Nan,8001,52641370,4707945,57357316
2-Aug-21,Nan,Nan,Nan,Nan,Nan,7787,52641760,4707980,57357527
3-Aug-21,Nan,Nan,Nan,Nan,Nan,7579,52642139,4708014,57357732
4-Aug-21,Nan,Nan,Nan,Nan,Nan,7376,52642509,4708047,57357932
5-Aug-21,Nan,Nan,Nan,Nan,Nan,7179,52642869,4708079,57358127
6-Aug-21,Nan,Nan,Nan,Nan,Nan,6987,52643219,4708110,57358316
7-Aug-21,Nan,Nan,Nan,Nan,Nan,6800,52643560,4708141,57358501
8-Aug-21,Nan,Nan,Nan,Nan,Nan,6618,52643891,4708170,57358679
9-Aug-21,Nan,Nan,Nan,Nan,Nan,6441,52644214,4708199,57358854
10-Aug-21,Nan,Nan,Nan,Nan,Nan,6269,52644528,4708227,57359024
11-Aug-21,Nan,Nan,Nan,Nan,Nan,6101,52644834,4708255,57359190
12-Aug-21,Nan,Nan,Nan,Nan,Nan,5938,52645131,4708281,57359350
13-Aug-21,Nan,Nan,Nan,Nan,Nan,5779,52645421,4708307,57359507
14-Aug-21,Nan,Nan,Nan,Nan,Nan,5624,52645703,4708332,57359659
15-Aug-21,Nan,Nan,Nan,Nan,Nan,5474,52645977,4708357,57359808
16-Aug-21,Nan,Nan,Nan,Nan,Nan,5328,52646244,4708381,57359953
17-Aug-21,Nan,Nan,Nan,Nan,Nan,5185,52646504,4708404,57360093
18-Aug-21,Nan,Nan,Nan,Nan,Nan,5046,52646756,4708426,57360228
19-Aug-21,Nan,Nan,Nan,Nan,Nan,4911,52647002,4708448,57360361
